Combined Log,,,,,,,N8SQL’s Log,,,,,,,KG4SGP’s Log,,,,,,
Callsign,Latitude,Longitude,Altitude,UTC Time,Voltage (Raw),CRC16,Callsign,Latitude,Longitude,Altitude,UTC Time,Voltage (Raw),CRC16,Callsign,Latitude,Longitude,Altitude,UTC Time,Voltage (Raw),CRC16
KD8ZRC,40.40228,82.97408,5330.00,165246,848,CCD6,KD8ZRC,40.40228,82.97408,5330.00,165246,848,CCD6,KD8ZRC,40.40228,82.97408,5330.0,165246,848,CCD6
KD8ZRC,40.4039,82.97119,5387.90,165259,847,E618,KD8ZRC,40.4039,82.97119,5387.90,165259,847,E618,KD8ZRC,40.4039,82.97119,5387.9,165259,847,E618
KD8ZRC,40.40555,82.96835,5450.20,165312,846,221F,KD8ZRC,40.40555,82.96835,5450.20,165312,846,221F,KD8ZRC,40.40555,82.96835,5450.2,165312,846,221F
KD8ZRC,40.40693,82.96538,5513.40,165325,845,A5AF,KD8ZRC,40.40693,82.96538,5513.40,165325,845,A5AF,KD8ZRC,40.40693,82.96538,5513.4,165325,845,A5AF
KD8ZRC,40.4085,82.96241,5576.70,165338,843,4C14,KD8ZRC,40.4085,82.96241,5576.70,165338,843,4C14,KD8ZRC,40.4085,82.96241,5576.7,165338,843,4C14
KD8ZRC,40.41016,82.95941,5634.80,165351,841,F012,KD8ZRC,40.41016,82.95941,5634.80,165351,841,F012,KD8ZRC,40.41016,82.95941,5634.8,165351,841,F012
KD8ZRC,40.4116,82.95644,5696.30,165404,840,BF1A,KD8ZRC,40.4116,82.95644,5696.30,165404,840,BF1A,KD8ZRC,40.4116,82.95644,5696.3,165404,840,BF1A
KD8ZRC,40.41327,82.95352,5768.60,165417,838,2A48,KD8ZRC,40.41327,82.95352,5768.60,165417,838,2A48,KD8ZRC,40.41327,82.95352,5768.6,165417,838,2A48
KD8ZRC,40.41468,82.95058,5834.80,165430,837,E65D,KD8ZRC,40.41468,82.95058,5834.80,165430,837,E65D,KD8ZRC,40.41468,82.95058,5834.8,165430,837,E65D
KD8ZRC,40.41648,82.94743,5901.50,165443,836,78FA,KD8ZRC,40.41648,82.94743,5901.50,165443,836,78FA,,,,,,,
KD8ZRC,40.41796,82.94424,5957.70,165456,834,F35B,KD8ZRC,40.41796,82.94424,5957.70,165456,834,F35B,,,,,,,
KD8ZRC,40.41966,82.941,6009.30,165509,833,FB61,KD8ZRC,40.41966,82.941,6009.30,165509,833,FB61,,,,,,,
KD8ZRC,40.42119,82.93791,6067.90,165522,831,77B7,KD8ZRC,40.42119,82.93791,6067.90,165522,831,77B7,,,,,,,
KD8ZRC,40.42269,82.93506,6135.60,165535,830,B866,KD8ZRC,40.42269,82.93506,6135.60,165535,830,B866,,,,,,,
KD8ZRC,40.4243,82.93208,6200.70,165548,828,F919,KD8ZRC,40.4243,82.93208,6200.70,165548,828,F919,,,,,,,
KD8ZRC,40.42576,82.92911,6278.10,165601,828,DF27,KD8ZRC,40.42576,82.92911,6278.10,165601,828,DF27,,,,,,,
KD8ZRC,40.42737,82.92633,6343.40,165614,825,124E,KD8ZRC,40.42737,82.92633,6343.40,165614,825,124E,,,,,,,
KD8ZRC,40.42922,82.92308,6413.20,165627,824,2B6D,KD8ZRC,40.42922,82.92308,6413.20,165627,824,2B6D,,,,,,,
KD8ZRC,40.43077,82.91985,6471.90,165640,823,ACF9,KD8ZRC,40.43077,82.91985,6471.90,165640,823,ACF9,,,,,,,
KD8ZRC,40.43236,82.91669,6524.60,165653,821,E498,KD8ZRC,40.43236,82.91669,6524.60,165653,821,E498,,,,,,,
KD8ZRC,40.43396,82.91374,6582.40,165706,820,82CD,KD8ZRC,40.43396,82.91374,6582.40,165706,820,82CD,,,,,,,
KD8ZRC,40.4355,82.91058,6653.30,165719,819,CECB,KD8ZRC,40.4355,82.91058,6653.30,165719,819,CECB,,,,,,,
KD8ZRC,40.43702,82.90726,6717.80,165732,817,CA34,KD8ZRC,40.43702,82.90726,6717.80,165732,817,CA34,,,,,,,
KD8ZRC,40.43878,82.90408,6777.90,165745,816,1495,KD8ZRC,40.43878,82.90408,6777.90,165745,816,1495,,,,,,,
KD8ZRC,40.44035,82.90073,6841.00,165758,814,4AA1,KD8ZRC,40.44035,82.90073,6841.00,165758,814,4AA1,,,,,,,
KD8ZRC,40.44208,82.89744,6893.70,165811,813,D507,KD8ZRC,40.44208,82.89744,6893.70,165811,813,D507,,,,,,,
KD8ZRC,40.44385,82.89424,6957.70,165824,812,00BD,KD8ZRC,40.44385,82.89424,6957.70,165824,812,00BD,KD8ZRC,40.44385,82.89424,6957.7,165824,812,00BD
KD8ZRC,40.44574,82.89114,7008.70,165837,811,F2F0,KD8ZRC,40.44574,82.89114,7008.70,165837,811,F2F0,KD8ZRC,40.44574,82.89114,7008.7,165837,811,F2F0
KD8ZRC,40.44766,82.8881,7066.50,165850,810,BDD1,KD8ZRC,40.44766,82.8881,7066.50,165850,810,BDD1,KD8ZRC,40.44766,82.8881,7066.5,165850,810,BDD1
KD8ZRC,40.44943,82.88499,7135.40,165903,807,CFF9,KD8ZRC,40.44943,82.88499,7135.40,165903,807,CFF9,KD8ZRC,40.44943,82.88499,7135.4,165903,807,CFF9
KD8ZRC,40.45136,82.88201,7200.60,165916,807,59C3,KD8ZRC,40.45136,82.88201,7200.60,165916,807,59C3,KD8ZRC,40.45136,82.88201,7200.6,165916,807,59C3
KD8ZRC,40.4533,82.87906,7257.50,165929,806,3F80,KD8ZRC,40.4533,82.87906,7257.50,165929,806,3F80,KD8ZRC,40.4533,82.87906,7257.5,165929,806,3F80
KD8ZRC,40.45541,82.87598,7313.30,165942,804,08EB,KD8ZRC,40.45541,82.87598,7313.30,165942,804,08EB,KD8ZRC,40.45541,82.87598,7313.3,165942,804,08EB
KD8ZRC,40.45744,82.8729,7364.70,165955,803,C786,KD8ZRC,40.45744,82.8729,7364.70,165955,803,C786,KD8ZRC,40.45744,82.8729,7364.7,165955,803,C786
KD8ZRC,40.45953,82.8696,7422.00,170008,801,EE1A,KD8ZRC,40.45953,82.8696,7422.00,170008,801,EE1A,KD8ZRC,40.45953,82.8696,7422.0,170008,801,EE1A
KD8ZRC,40.46161,82.86626,7473.10,170021,799,AF6C,KD8ZRC,40.46161,82.86626,7473.10,170021,799,AF6C,KD8ZRC,40.46161,82.86626,7473.1,170021,799,AF6C
KD8ZRC,40.46363,82.86311,7535.70,170034,799,1135,KD8ZRC,40.46363,82.86311,7535.70,170034,799,1135,KD8ZRC,40.46363,82.86311,7535.7,170034,799,1135
KD8ZRC,40.4657,82.85989,7605.40,170047,798,3CE4,KD8ZRC,40.4657,82.85989,7605.40,170047,798,3CE4,KD8ZRC,40.4657,82.85989,7605.4,170047,798,3CE4
KD8ZRC,40.46793,82.8567,7673.70,170100,796,AD6C,KD8ZRC,40.46793,82.8567,7673.70,170100,796,AD6C,KD8ZRC,40.46793,82.8567,7673.7,170100,796,AD6C
KD8ZRC,40.47015,82.85351,7748.10,170113,794,5E6D,KD8ZRC,40.47015,82.85351,7748.10,170113,794,5E6D,KD8ZRC,40.47015,82.85351,7748.1,170113,794,5E6D
KD8ZRC,40.47228,82.85017,7814.70,170126,792,B8A8,KD8ZRC,40.47228,82.85017,7814.70,170126,792,B8A8,KD8ZRC,40.47228,82.85017,7814.7,170126,792,B8A8
KD8ZRC,40.4742,82.84698,7878.20,170139,791,C07A,KD8ZRC,40.4742,82.84698,7878.20,170139,791,C07A,KD8ZRC,40.4742,82.84698,7878.2,170139,791,C07A
KD8ZRC,40.47609,82.84328,7946.40,170152,789,0,KD8ZRC,40.47609,82.84328,7946.40,170152,789,0,KD8ZRC,40.47609,82.84328,7946.4,170152,789,0
KD8ZRC,40.47792,82.83909,8009.10,170205,788,D861,KD8ZRC,40.47792,82.83909,8009.10,170205,788,D861,KD8ZRC,40.47792,82.83909,8009.1,170205,788,D861
KD8ZRC,40.48003,82.83494,8063.40,170218,786,A0C3,KD8ZRC,40.48003,82.83494,8063.40,170218,786,A0C3,KD8ZRC,40.48003,82.83494,8063.4,170218,786,A0C3
KD8ZRC,40.48214,82.83076,8127.70,170231,784,F658,KD8ZRC,40.48214,82.83076,8127.70,170231,784,F658,KD8ZRC,40.48214,82.83076,8127.7,170231,784,F658
KD8ZRC,40.48435,82.82638,8182.40,170244,783,2206,KD8ZRC,40.48435,82.82638,8182.40,170244,783,2206,KD8ZRC,40.48435,82.82638,8182.4,170244,783,2206
KD8ZRC,40.48662,82.82177,8239.30,170257,782,F91C,KD8ZRC,40.48662,82.82177,8239.30,170257,782,F91C,KD8ZRC,40.48662,82.82177,8239.3,170257,782,F91C
KD8ZRC,40.48898,82.81707,8298.20,170310,782,0B26,KD8ZRC,40.48898,82.81707,8298.20,170310,782,0B26,KD8ZRC,40.48898,82.81707,8298.2,170310,782,0B26
KD8ZRC,40.49129,82.81231,8354.70,170323,781,A8F2,KD8ZRC,40.49129,82.81231,8354.70,170323,781,A8F2,KD8ZRC,40.49129,82.81231,8354.7,170323,781,A8F2
KD8ZRC,40.49373,82.80762,8407.00,170336,779,B8F0,KD8ZRC,40.49373,82.80762,8407.00,170336,779,B8F0,KD8ZRC,40.49373,82.80762,8407.0,170336,779,B8F0
KD8ZRC,40.49629,82.80313,8458.00,170349,778,5BA6,KD8ZRC,40.49629,82.80313,8458.00,170349,778,5BA6,KD8ZRC,40.49629,82.80313,8458.0,170349,778,5BA6
KD8ZRC,40.49889,82.79858,8512.00,170402,778,4812,KD8ZRC,40.49889,82.79858,8512.00,170402,778,4812,KD8ZRC,40.49889,82.79858,8512.0,170402,778,4812
KD8ZRC,40.50149,82.79417,8568.50,170415,776,578A,KD8ZRC,40.50149,82.79417,8568.50,170415,776,578A,KD8ZRC,40.50149,82.79417,8568.5,170415,776,578A
KD8ZRC,40.50409,82.78981,8621.40,170428,775,8BB4,KD8ZRC,40.50409,82.78981,8621.40,170428,775,8BB4,KD8ZRC,40.50409,82.78981,8621.4,170428,775,8BB4
KD8ZRC,40.50671,82.7855,8674.80,170441,774,93AF,KD8ZRC,40.50671,82.7855,8674.80,170441,774,93AF,KD8ZRC,40.50671,82.7855,8674.8,170441,774,93AF
KD8ZRC,40.50937,82.78136,8728.70,170454,773,2851,KD8ZRC,40.50937,82.78136,8728.70,170454,773,2851,KD8ZRC,40.50937,82.78136,8728.7,170454,773,2851
KD8ZRC,40.51194,82.77721,8781.60,170507,771,7094,KD8ZRC,40.51194,82.77721,8781.60,170507,771,7094,KD8ZRC,40.51194,82.77721,8781.6,170507,771,7094
KD8ZRC,40.51442,82.77312,8838.20,170520,770,41F4,KD8ZRC,40.51442,82.77312,8838.20,170520,770,41F4,KD8ZRC,40.51442,82.77312,8838.2,170520,770,41F4
KD8ZRC,40.51689,82.76885,8892.50,170533,769,9C83,KD8ZRC,40.51689,82.76885,8892.50,170533,769,9C83,KD8ZRC,40.51689,82.76885,8892.5,170533,769,9C83
KD8ZRC,40.51942,82.7646,8948.70,170546,767,2BED,KD8ZRC,40.51942,82.7646,8948.70,170546,767,2BED,KD8ZRC,40.51942,82.7646,8948.7,170546,767,2BED
KD8ZRC,40.52199,82.76019,9012.20,170559,767,8DCE,KD8ZRC,40.52199,82.76019,9012.20,170559,767,8DCE,KD8ZRC,40.52199,82.76019,9012.2,170559,767,8DCE
KD8ZRC,40.52444,82.75553,9064.20,170612,766,F01D,KD8ZRC,40.52444,82.75553,9064.20,170612,766,F01D,KD8ZRC,40.52444,82.75553,9064.2,170612,766,F01D
KD8ZRC,40.52704,82.75087,9115.30,170625,764,871C,KD8ZRC,40.52704,82.75087,9115.30,170625,764,871C,KD8ZRC,40.52704,82.75087,9115.3,170625,764,871C
KD8ZRC,40.52977,82.74609,9169.80,170638,763,82FB,KD8ZRC,40.52977,82.74609,9169.80,170638,763,82FB,KD8ZRC,40.52977,82.74609,9169.8,170638,763,82FB
KD8ZRC,40.53254,82.74128,9224.10,170651,762,B1AA,KD8ZRC,40.53254,82.74128,9224.10,170651,762,B1AA,KD8ZRC,40.53254,82.74128,9224.1,170651,762,B1AA
KD8ZRC,40.53529,82.73642,9280.10,170704,761,296,KD8ZRC,40.53529,82.73642,9280.10,170704,761,296,KD8ZRC,40.53529,82.73642,9280.1,170704,761,296
KD8ZRC,40.53806,82.73147,9334.80,170717,759,D7C2,KD8ZRC,40.53806,82.73147,9334.80,170717,759,D7C2,KD8ZRC,40.53806,82.73147,9334.8,170717,759,D7C2
KD8ZRC,40.54094,82.72644,9388.40,170730,758,FBB0,KD8ZRC,40.54094,82.72644,9388.40,170730,758,FBB0,KD8ZRC,40.54094,82.72644,9388.4,170730,758,FBB0
KD8ZRC,40.54369,82.72147,9438.70,170743,757,1234,KD8ZRC,40.54369,82.72147,9438.70,170743,757,1234,KD8ZRC,40.54369,82.72147,9438.7,170743,757,1234
KD8ZRC,40.54653,82.71645,9495.10,170756,756,3758,KD8ZRC,40.54653,82.71645,9495.10,170756,756,3758,KD8ZRC,40.54653,82.71645,9495.1,170756,756,3758
KD8ZRC,40.54937,82.7114,9551.90,170809,754,933F,KD8ZRC,40.54937,82.7114,9551.90,170809,754,933F,KD8ZRC,40.54937,82.7114,9551.9,170809,754,933F
KD8ZRC,40.55219,82.70634,9604.00,170822,753,9E8D,KD8ZRC,40.55219,82.70634,9604.00,170822,753,9E8D,KD8ZRC,40.55219,82.70634,9604.0,170822,753,9E8D
KD8ZRC,40.55504,82.70133,9659.00,170835,752,0B10,KD8ZRC,40.55504,82.70133,9659.00,170835,752,0B10,KD8ZRC,40.55504,82.70133,9659.0,170835,752,0B10
KD8ZRC,40.55793,82.69632,9714.60,170848,750,6BB8,KD8ZRC,40.55793,82.69632,9714.60,170848,750,6BB8,KD8ZRC,40.55793,82.69632,9714.6,170848,750,6BB8
KD8ZRC,40.56082,82.69131,9767.40,170901,749,F9E7,KD8ZRC,40.56082,82.69131,9767.40,170901,749,F9E7,KD8ZRC,40.56082,82.69131,9767.4,170901,749,F9E7
KD8ZRC,40.56371,82.68639,9825.90,170914,748,D097,KD8ZRC,40.56371,82.68639,9825.90,170914,748,D097,KD8ZRC,40.56371,82.68639,9825.9,170914,748,D097
KD8ZRC,40.56654,82.6815,9880.30,170927,746,48FE,KD8ZRC,40.56654,82.6815,9880.30,170927,746,48FE,KD8ZRC,40.56654,82.6815,9880.3,170927,746,48FE
KD8ZRC,40.56934,82.6768,9935.30,170940,745,9780,KD8ZRC,40.56934,82.6768,9935.30,170940,745,9780,KD8ZRC,40.56934,82.6768,9935.3,170940,745,9780
KD8ZRC,40.57209,82.67214,9989.50,170953,744,18CC,KD8ZRC,40.57209,82.67214,9989.50,170953,744,18CC,KD8ZRC,40.57209,82.67214,9989.5,170953,744,18CC
KD8ZRC,40.57481,82.66743,10041.30,171006,743,8B53,KD8ZRC,40.57481,82.66743,10041.30,171006,743,8B53,KD8ZRC,40.57481,82.66743,10041.3,171006,743,8B53
KD8ZRC,40.57771,82.6627,10096.80,171019,742,8B8A,KD8ZRC,40.57771,82.6627,10096.80,171019,742,8B8A,KD8ZRC,40.57771,82.6627,10096.8,171019,742,8B8A
KD8ZRC,40.58063,82.65791,10154.20,171032,740,CD88,KD8ZRC,40.58063,82.65791,10154.20,171032,740,CD88,KD8ZRC,40.58063,82.65791,10154.2,171032,740,CD88
KD8ZRC,40.58363,82.65309,10211.50,171045,738,A043,KD8ZRC,40.58363,82.65309,10211.50,171045,738,A043,KD8ZRC,40.58363,82.65309,10211.5,171045,738,A043
KD8ZRC,40.5866,82.64837,10267.90,171058,738,DB9B,KD8ZRC,40.5866,82.64837,10267.90,171058,738,DB9B,KD8ZRC,40.5866,82.64837,10267.9,171058,738,DB9B
KD8ZRC,40.58986,82.64321,10327.50,171112,736,E68D,KD8ZRC,40.58986,82.64321,10327.50,171112,736,E68D,KD8ZRC,40.58986,82.64321,10327.5,171112,736,E68D
KD8ZRC,40.5932,82.63795,10389.20,171126,735,7CF0,KD8ZRC,40.5932,82.63795,10389.20,171126,735,7CF0,KD8ZRC,40.5932,82.63795,10389.2,171126,735,7CF0
KD8ZRC,40.59638,82.63296,10448.30,171139,734,479C,KD8ZRC,40.59638,82.63296,10448.30,171139,734,479C,KD8ZRC,40.59638,82.63296,10448.3,171139,734,479C
KD8ZRC,40.59953,82.62782,10503.00,171152,732,031E,KD8ZRC,40.59953,82.62782,10503.00,171152,732,031E,KD8ZRC,40.59953,82.62782,10503.0,171152,732,031E
KD8ZRC,40.60268,82.62258,10558.00,171205,731,A664,KD8ZRC,40.60268,82.62258,10558.00,171205,731,A664,,,,,,,
KD8ZRC,40.60572,82.61742,10615.00,171218,729,19CE,KD8ZRC,40.60572,82.61742,10615.00,171218,729,19CE,KD8ZRC,40.60572,82.61742,10615.0,171218,729,19CE
KD8ZRC,40.60881,82.61214,10671.20,171231,728,6689,KD8ZRC,40.60881,82.61214,10671.20,171231,728,6689,KD8ZRC,40.60881,82.61214,10671.2,171231,728,6689
KD8ZRC,40.61191,82.6067,10722.40,171244,727,B637,KD8ZRC,40.61191,82.6067,10722.40,171244,727,B637,KD8ZRC,40.61191,82.6067,10722.4,171244,727,B637
KD8ZRC,40.61498,82.60122,10779.30,171257,726,AA56,KD8ZRC,40.61498,82.60122,10779.30,171257,726,AA56,KD8ZRC,40.61498,82.60122,10779.3,171257,726,AA56
KD8ZRC,40.61834,82.5959,10848.40,171310,724,3508,KD8ZRC,40.61834,82.5959,10848.40,171310,724,3508,,,,,,,
KD8ZRC,40.62183,82.59059,10905.90,171323,722,CEF5,KD8ZRC,40.62183,82.59059,10905.90,171323,722,CEF5,KD8ZRC,40.62183,82.59059,10905.9,171323,722,CEF5
KD8ZRC,40.62529,82.58514,10961.10,171336,721,4E+099,KD8ZRC,40.62529,82.58514,10961.10,171336,721,4E+099,KD8ZRC,40.62529,82.58514,10961.1,171336,721,4.00000000000000E+99
KD8ZRC,40.62866,82.57963,11017.00,171349,720,FED7,KD8ZRC,40.62866,82.57963,11017.00,171349,720,FED7,KD8ZRC,40.62866,82.57963,11017.0,171349,720,FED7
KD8ZRC,40.63195,82.57398,11076.20,171402,719,C94E,KD8ZRC,40.63195,82.57398,11076.20,171402,719,C94E,KD8ZRC,40.63195,82.57398,11076.2,171402,719,C94E
KD8ZRC,40.63549,82.56781,11137.90,171416,718,82CF,KD8ZRC,40.63549,82.56781,11137.90,171416,718,82CF,KD8ZRC,40.63549,82.56781,11137.9,171416,718,82CF
KD8ZRC,40.63868,82.56196,11194.40,171429,716,E770,KD8ZRC,40.63868,82.56196,11194.40,171429,716,E770,KD8ZRC,40.63868,82.56196,11194.4,171429,716,E770
KD8ZRC,40.64172,82.55612,11252.40,171442,715,CE6A,KD8ZRC,40.64172,82.55612,11252.40,171442,715,CE6A,,,,,,,
KD8ZRC,40.64484,82.54989,11314.90,171456,713,BB27,KD8ZRC,40.64484,82.54989,11314.90,171456,713,BB27,KD8ZRC,40.64484,82.54989,11314.9,171456,713,BB27
KD8ZRC,40.64765,82.54423,11370.80,171509,712,4035,KD8ZRC,40.64765,82.54423,11370.80,171509,712,4035,KD8ZRC,40.64765,82.54423,11370.8,171509,712,4035
KD8ZRC,40.65038,82.5388,11428.90,171522,711,FA60,KD8ZRC,40.65038,82.5388,11428.90,171522,711,FA60,KD8ZRC,40.65038,82.5388,11428.9,171522,711,FA60
KD8ZRC,40.65308,82.53348,11484.90,171535,710,B857,KD8ZRC,40.65308,82.53348,11484.90,171535,710,B857,KD8ZRC,40.65308,82.53348,11484.9,171535,710,B857
KD8ZRC,40.65574,82.52821,11538.90,171548,709,7A03,KD8ZRC,40.65574,82.52821,11538.90,171548,709,7A03,KD8ZRC,40.65574,82.52821,11538.9,171548,709,7A03
KD8ZRC,40.65815,82.52291,11607.90,171601,707,5914,KD8ZRC,40.65815,82.52291,11607.90,171601,707,5914,KD8ZRC,40.65815,82.52291,11607.9,171601,707,5914
KD8ZRC,40.66012,82.51768,11680.90,171614,706,15C8,KD8ZRC,40.66012,82.51768,11680.90,171614,706,15C8,KD8ZRC,40.66012,82.51768,11680.9,171614,706,15C8
KD8ZRC,40.66219,82.51298,11754.50,171627,705,FCAE,KD8ZRC,40.66219,82.51298,11754.50,171627,705,FCAE,,,,,,,
KD8ZRC,40.66419,82.50864,11822.10,171640,703,6F49,KD8ZRC,40.66419,82.50864,11822.10,171640,703,6F49,KD8ZRC,40.66419,82.50864,11822.1,171640,703,6F49
KD8ZRC,40.66628,82.50446,11880.60,171653,702,6EF5,KD8ZRC,40.66628,82.50446,11880.60,171653,702,6EF5,KD8ZRC,40.66628,82.50446,11880.6,171653,702,6EF5
KD8ZRC,40.66856,82.50004,11935.70,171706,701,CE30,KD8ZRC,40.66856,82.50004,11935.70,171706,701,CE30,KD8ZRC,40.66856,82.50004,11935.7,171706,701,CE30
KD8ZRC,40.67108,82.49516,11990.70,171719,702,5985,KD8ZRC,40.67108,82.49516,11990.70,171719,702,5985,KD8ZRC,40.67108,82.49516,11990.7,171719,702,5985
KD8ZRC,40.67393,82.48999,12062.20,171732,701,7441,KD8ZRC,40.67393,82.48999,12062.20,171732,701,7441,KD8ZRC,40.67393,82.48999,12062.2,171732,701,7441
KD8ZRC,40.67675,82.48459,12121.80,171745,699,9522,KD8ZRC,40.67675,82.48459,12121.80,171745,699,9522,KD8ZRC,40.67675,82.48459,12121.8,171745,699,9522
KD8ZRC,40.67958,82.47893,12177.20,171758,698,B9F3,KD8ZRC,40.67958,82.47893,12177.20,171758,698,B9F3,KD8ZRC,40.67958,82.47893,12177.2,171758,698,B9F3
KD8ZRC,40.68259,82.47296,12238.00,171812,698,4049,KD8ZRC,40.68259,82.47296,12238.00,171812,698,4049,KD8ZRC,40.68259,82.47296,12238.0,171812,698,4049
KD8ZRC,40.68546,82.46767,12291.60,171825,696,0B83,KD8ZRC,40.68546,82.46767,12291.60,171825,696,0B83,KD8ZRC,40.68546,82.46767,12291.6,171825,696,0B83
KD8ZRC,40.68837,82.4625,12343.50,171838,696,ACF2,KD8ZRC,40.68837,82.4625,12343.50,171838,696,ACF2,KD8ZRC,40.68837,82.4625,12343.5,171838,696,ACF2
KD8ZRC,40.69124,82.45746,12395.90,171851,695,1CA5,KD8ZRC,40.69124,82.45746,12395.90,171851,695,1CA5,KD8ZRC,40.69124,82.45746,12395.9,171851,695,1CA5
KD8ZRC,40.69399,82.45252,12452.00,171904,695,F2C0,KD8ZRC,40.69399,82.45252,12452.00,171904,695,F2C0,KD8ZRC,40.69399,82.45252,12452.0,171904,695,F2C0
KD8ZRC,40.69687,82.44743,12510.50,171918,694,678E,KD8ZRC,40.69687,82.44743,12510.50,171918,694,678E,KD8ZRC,40.69687,82.44743,12510.5,171918,694,678E
KD8ZRC,40.69958,82.44267,12563.90,171931,693,DC36,KD8ZRC,40.69958,82.44267,12563.90,171931,693,DC36,KD8ZRC,40.69958,82.44267,12563.9,171931,693,DC36
KD8ZRC,40.70222,82.43779,12620.30,171944,691,785A,KD8ZRC,40.70222,82.43779,12620.30,171944,691,785A,KD8ZRC,40.70222,82.43779,12620.3,171944,691,785A
KD8ZRC,40.70487,82.43287,12674.80,171957,690,2547,KD8ZRC,40.70487,82.43287,12674.80,171957,690,2547,KD8ZRC,40.70487,82.43287,12674.8,171957,690,2547
KD8ZRC,40.7075,82.42768,12728.90,172010,690,7158,KD8ZRC,40.7075,82.42768,12728.90,172010,690,7158,KD8ZRC,40.7075,82.42768,12728.9,172010,690,7158
KD8ZRC,40.70994,82.42221,12782.80,172023,688,4000000000000000,KD8ZRC,40.70994,82.42221,12782.80,172023,688,4000000000000000,KD8ZRC,40.70994,82.42221,12782.8,172023,688,4.00000000000000E+15
KD8ZRC,40.71229,82.41685,12839.10,172036,689,AD74,KD8ZRC,40.71229,82.41685,12839.10,172036,689,AD74,KD8ZRC,40.71229,82.41685,12839.1,172036,689,AD74
KD8ZRC,40.7146,82.41174,12895.90,172049,688,C358,KD8ZRC,40.7146,82.41174,12895.90,172049,688,C358,KD8ZRC,40.7146,82.41174,12895.9,172049,688,C358
KD8ZRC,40.71695,82.40685,12950.40,172102,687,606,KD8ZRC,40.71695,82.40685,12950.40,172102,687,606,KD8ZRC,40.71695,82.40685,12950.4,172102,687,606
KD8ZRC,40.71915,82.40213,13005.10,172115,686,41C3,KD8ZRC,40.71915,82.40213,13005.10,172115,686,41C3,KD8ZRC,40.71915,82.40213,13005.1,172115,686,41C3
KD8ZRC,40.72129,82.3973,13062.90,172128,686,3F24,KD8ZRC,40.72129,82.3973,13062.90,172128,686,3F24,KD8ZRC,40.72129,82.3973,13062.9,172128,686,3F24
KD8ZRC,40.72343,82.39236,13122.10,172141,686,816A,KD8ZRC,40.72343,82.39236,13122.10,172141,686,816A,KD8ZRC,40.72343,82.39236,13122.1,172141,686,816A
KD8ZRC,40.72546,82.38729,13180.70,172154,685,4B48,KD8ZRC,40.72546,82.38729,13180.70,172154,685,4B48,KD8ZRC,40.72546,82.38729,13180.7,172154,685,4B48
KD8ZRC,40.72764,82.38218,13239.40,172207,685,8D76,KD8ZRC,40.72764,82.38218,13239.40,172207,685,8D76,KD8ZRC,40.72764,82.38218,13239.4,172207,685,8D76
KD8ZRC,40.72987,82.37704,13297.30,172220,684,E85E,KD8ZRC,40.72987,82.37704,13297.30,172220,684,E85E,KD8ZRC,40.72987,82.37704,13297.3,172220,684,E85E
KD8ZRC,40.73204,82.372,13352.90,172233,683,E8BE,KD8ZRC,40.73204,82.372,13352.90,172233,683,E8BE,KD8ZRC,40.73204,82.372,13352.9,172233,683,E8BE
KD8ZRC,40.73456,82.36649,13416.20,172247,683,6802,KD8ZRC,40.73456,82.36649,13416.20,172247,683,6802,KD8ZRC,40.73456,82.36649,13416.2,172247,683,6802
KD8ZRC,40.73699,82.36131,13476.90,172300,682,DBCE,KD8ZRC,40.73699,82.36131,13476.90,172300,682,DBCE,KD8ZRC,40.73699,82.36131,13476.9,172300,682,DBCE
KD8ZRC,40.73954,82.35613,13535.90,172313,682,4B69,KD8ZRC,40.73954,82.35613,13535.90,172313,682,4B69,KD8ZRC,40.73954,82.35613,13535.9,172313,682,4B69
KD8ZRC,40.74221,82.35098,13593.50,172326,682,ACEA,KD8ZRC,40.74221,82.35098,13593.50,172326,682,ACEA,KD8ZRC,40.74221,82.35098,13593.5,172326,682,ACEA
KD8ZRC,40.74486,82.34586,13647.40,172339,681,246B,KD8ZRC,40.74486,82.34586,13647.40,172339,681,246B,KD8ZRC,40.74486,82.34586,13647.4,172339,681,246B
KD8ZRC,40.74751,82.34065,13707.70,172352,681,6EE2,KD8ZRC,40.74751,82.34065,13707.70,172352,681,6EE2,KD8ZRC,40.74751,82.34065,13707.7,172352,681,6EE2
KD8ZRC,40.75014,82.33556,13763.70,172405,681,11ED,KD8ZRC,40.75014,82.33556,13763.70,172405,681,11ED,KD8ZRC,40.75014,82.33556,13763.7,172405,681,11ED
KD8ZRC,40.75269,82.33025,13820.50,172418,680,640C,KD8ZRC,40.75269,82.33025,13820.50,172418,680,640C,KD8ZRC,40.75269,82.33025,13820.5,172418,680,640C
KD8ZRC,40.75512,82.32478,13876.70,172431,680,8000000000,KD8ZRC,40.75512,82.32478,13876.70,172431,680,8000000000,KD8ZRC,40.75512,82.32478,13876.7,172431,680,8000000000
KD8ZRC,40.75741,82.31915,13934.90,172444,678,22A3,KD8ZRC,40.75741,82.31915,13934.90,172444,678,22A3,KD8ZRC,40.75741,82.31915,13934.9,172444,678,22A3
KD8ZRC,40.75968,82.31348,13997.00,172457,678,F2FB,KD8ZRC,40.75968,82.31348,13997.00,172457,678,F2FB,KD8ZRC,40.75968,82.31348,13997.0,172457,678,F2FB
